case,hour,category,count,denominator,fraction
MZ_Hydro,46,explicit_no_change,6,6,1.0
MZ_Hydro,46,deterministic_rejection,0,6,0.0
MZ_Hydro,46,schema_fallback,0,6,0.0
MZ_Hydro,47,set_param,0,6,0.0
MZ_Hydro,47,add_rule,0,6,0.0
MZ_Hydro,47,replace_rule,0,6,0.0
MZ_Hydro,47,remove_rule,0,6,0.0
MZ_Hydro,47,move_rule,0,6,0.0
MZ_Hydro,47,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,47,deterministic_rejection,0,6,0.0
MZ_Hydro,47,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,48,set_param,0,6,0.0
MZ_Hydro,48,add_rule,0,6,0.0
MZ_Hydro,48,replace_rule,0,6,0.0
MZ_Hydro,48,remove_rule,0,6,0.0
MZ_Hydro,48,move_rule,0,6,0.0
MZ_Hydro,48,explicit_no_change,6,6,1.0
MZ_Hydro,48,deterministic_rejection,0,6,0.0
MZ_Hydro,48,schema_fallback,0,6,0.0
MZ_Hydro,49,set_param,0,6,0.0
MZ_Hydro,49,add_rule,0,6,0.0
MZ_Hydro,49,replace_rule,0,6,0.0
MZ_Hydro,49,remove_rule,0,6,0.0
MZ_Hydro,49,move_rule,0,6,0.0
MZ_Hydro,49,explicit_no_change,6,6,1.0
MZ_Hydro,49,deterministic_rejection,0,6,0.0
MZ_Hydro,49,schema_fallback,0,6,0.0
MZ_Hydro,50,set_param,0,6,0.0
MZ_Hydro,50,add_rule,0,6,0.0
MZ_Hydro,50,replace_rule,0,6,0.0
MZ_Hydro,50,remove_rule,0,6,0.0
MZ_Hydro,50,move_rule,0,6,0.0
MZ_Hydro,50,explicit_no_change,6,6,1.0
MZ_Hydro,50,deterministic_rejection,0,6,0.0
MZ_Hydro,50,schema_fallback,0,6,0.0
MZ_Hydro,51,set_param,0,6,0.0
MZ_Hydro,51,add_rule,0,6,0.0
MZ_Hydro,51,replace_rule,0,6,0.0
MZ_Hydro,51,remove_rule,0,6,0.0
MZ_Hydro,51,move_rule,0,6,0.0
MZ_Hydro,51,explicit_no_change,6,6,1.0
MZ_Hydro,51,deterministic_rejection,0,6,0.0
MZ_Hydro,51,schema_fallback,0,6,0.0
MZ_Hydro,52,set_param,0,6,0.0
MZ_Hydro,52,add_rule,0,6,0.0
MZ_Hydro,52,replace_rule,0,6,0.0
MZ_Hydro,52,remove_rule,0,6,0.0
MZ_Hydro,52,move_rule,0,6,0.0
MZ_Hydro,52,explicit_no_change,6,6,1.0
MZ_Hydro,52,deterministic_rejection,0,6,0.0
MZ_Hydro,52,schema_fallback,0,6,0.0
MZ_Hydro,53,set_param,0,6,0.0
MZ_Hydro,53,add_rule,0,6,0.0
MZ_Hydro,53,replace_rule,0,6,0.0
MZ_Hydro,53,remove_rule,0,6,0.0
MZ_Hydro,53,move_rule,0,6,0.0
MZ_Hydro,53,explicit_no_change,6,6,1.0
MZ_Hydro,53,deterministic_rejection,0,6,0.0
MZ_Hydro,53,schema_fallback,0,6,0.0
MZ_Hydro,54,set_param,0,6,0.0
MZ_Hydro,54,add_rule,0,6,0.0
MZ_Hydro,54,replace_rule,0,6,0.0
MZ_Hydro,54,remove_rule,0,6,0.0
MZ_Hydro,54,move_rule,0,6,0.0
MZ_Hydro,54,explicit_no_change,6,6,1.0
MZ_Hydro,54,deterministic_rejection,0,6,0.0
MZ_Hydro,54,schema_fallback,0,6,0.0
MZ_Hydro,55,set_param,0,6,0.0
MZ_Hydro,55,add_rule,0,6,0.0
MZ_Hydro,55,replace_rule,1,6,0.16666666666666666
MZ_Hydro,55,remove_rule,0,6,0.0
MZ_Hydro,55,move_rule,0,6,0.0
MZ_Hydro,55,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,55,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,55,schema_fallback,0,6,0.0
MZ_Hydro,56,set_param,1,6,0.16666666666666666
MZ_Hydro,56,add_rule,0,6,0.0
MZ_Hydro,56,replace_rule,1,6,0.16666666666666666
MZ_Hydro,56,remove_rule,0,6,0.0
MZ_Hydro,56,move_rule,0,6,0.0
MZ_Hydro,56,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,56,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,56,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,57,set_param,1,6,0.16666666666666666
MZ_Hydro,57,add_rule,0,6,0.0
MZ_Hydro,57,replace_rule,1,6,0.16666666666666666
MZ_Hydro,57,remove_rule,0,6,0.0
MZ_Hydro,57,move_rule,0,6,0.0
MZ_Hydro,57,explicit_no_change,0,6,0.0
MZ_Hydro,57,deterministic_rejection,4,6,0.6666666666666666
MZ_Hydro,57,schema_fallback,0,6,0.0
MZ_Hydro,58,set_param,2,6,0.3333333333333333
MZ_Hydro,58,add_rule,0,6,0.0
MZ_Hydro,58,replace_rule,2,6,0.3333333333333333
MZ_Hydro,58,remove_rule,0,6,0.0
MZ_Hydro,58,move_rule,0,6,0.0
MZ_Hydro,58,explicit_no_change,0,6,0.0
MZ_Hydro,58,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,58,schema_fallback,0,6,0.0
MZ_Hydro,59,set_param,0,6,0.0
MZ_Hydro,59,add_rule,0,6,0.0
MZ_Hydro,59,replace_rule,3,6,0.5
MZ_Hydro,59,remove_rule,0,6,0.0
MZ_Hydro,59,move_rule,0,6,0.0
MZ_Hydro,59,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,59,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,59,schema_fallback,0,6,0.0
MZ_Hydro,60,set_param,0,6,0.0
MZ_Hydro,60,add_rule,0,6,0.0
MZ_Hydro,60,replace_rule,1,6,0.16666666666666666
MZ_Hydro,60,remove_rule,0,6,0.0
MZ_Hydro,60,move_rule,0,6,0.0
MZ_Hydro,60,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,60,deterministic_rejection,3,6,0.5
MZ_Hydro,60,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,61,set_param,1,6,0.16666666666666666
MZ_Hydro,61,add_rule,0,6,0.0
MZ_Hydro,61,replace_rule,0,6,0.0
MZ_Hydro,61,remove_rule,0,6,0.0
MZ_Hydro,61,move_rule,0,6,0.0
MZ_Hydro,61,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,61,deterministic_rejection,3,6,0.5
MZ_Hydro,61,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,62,set_param,1,6,0.16666666666666666
MZ_Hydro,62,add_rule,0,6,0.0
MZ_Hydro,62,replace_rule,1,6,0.16666666666666666
MZ_Hydro,62,remove_rule,0,6,0.0
MZ_Hydro,62,move_rule,0,6,0.0
MZ_Hydro,62,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,62,deterministic_rejection,3,6,0.5
MZ_Hydro,62,schema_fallback,0,6,0.0
MZ_Hydro,63,set_param,0,6,0.0
MZ_Hydro,63,add_rule,2,6,0.3333333333333333
MZ_Hydro,63,replace_rule,1,6,0.16666666666666666
MZ_Hydro,63,remove_rule,0,6,0.0
MZ_Hydro,63,move_rule,0,6,0.0
MZ_Hydro,63,explicit_no_change,0,6,0.0
MZ_Hydro,63,deterministic_rejection,3,6,0.5
MZ_Hydro,63,schema_fallback,0,6,0.0
MZ_Hydro,64,set_param,1,6,0.16666666666666666
MZ_Hydro,64,add_rule,0,6,0.0
MZ_Hydro,64,replace_rule,1,6,0.16666666666666666
MZ_Hydro,64,remove_rule,0,6,0.0
MZ_Hydro,64,move_rule,0,6,0.0
MZ_Hydro,64,explicit_no_change,2,6,0.3333333333333333
MZ_Hydro,64,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,64,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,65,set_param,0,6,0.0
MZ_Hydro,65,add_rule,0,6,0.0
MZ_Hydro,65,replace_rule,3,6,0.5
MZ_Hydro,65,remove_rule,0,6,0.0
MZ_Hydro,65,move_rule,0,6,0.0
MZ_Hydro,65,explicit_no_change,0,6,0.0
MZ_Hydro,65,deterministic_rejection,3,6,0.5
MZ_Hydro,65,schema_fallback,0,6,0.0
MZ_Hydro,66,set_param,0,6,0.0
MZ_Hydro,66,add_rule,1,6,0.16666666666666666
MZ_Hydro,66,replace_rule,2,6,0.3333333333333333
MZ_Hydro,66,remove_rule,0,6,0.0
MZ_Hydro,66,move_rule,0,6,0.0
MZ_Hydro,66,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,66,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,66,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,67,set_param,0,6,0.0
MZ_Hydro,67,add_rule,1,6,0.16666666666666666
MZ_Hydro,67,replace_rule,3,6,0.5
MZ_Hydro,67,remove_rule,1,6,0.16666666666666666
MZ_Hydro,67,move_rule,0,6,0.0
MZ_Hydro,67,explicit_no_change,0,6,0.0
MZ_Hydro,67,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,67,schema_fallback,0,6,0.0
MZ_Hydro,68,set_param,1,6,0.16666666666666666
MZ_Hydro,68,add_rule,0,6,0.0
MZ_Hydro,68,replace_rule,2,6,0.3333333333333333
MZ_Hydro,68,remove_rule,0,6,0.0
MZ_Hydro,68,move_rule,0,6,0.0
MZ_Hydro,68,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,68,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,68,schema_fallback,0,6,0.0
MZ_Hydro,69,set_param,0,6,0.0
MZ_Hydro,69,add_rule,0,6,0.0
MZ_Hydro,69,replace_rule,2,6,0.3333333333333333
MZ_Hydro,69,remove_rule,0,6,0.0
MZ_Hydro,69,move_rule,0,6,0.0
MZ_Hydro,69,explicit_no_change,3,6,0.5
MZ_Hydro,69,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,69,schema_fallback,0,6,0.0
MZ_Hydro,70,set_param,0,6,0.0
MZ_Hydro,70,add_rule,0,6,0.0
MZ_Hydro,70,replace_rule,2,6,0.3333333333333333
MZ_Hydro,70,remove_rule,0,6,0.0
MZ_Hydro,70,move_rule,0,6,0.0
MZ_Hydro,70,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,70,deterministic_rejection,0,6,0.0
MZ_Hydro,70,schema_fallback,0,6,0.0
MZ_Hydro,71,set_param,0,6,0.0
MZ_Hydro,71,add_rule,0,6,0.0
MZ_Hydro,71,replace_rule,0,6,0.0
MZ_Hydro,71,remove_rule,0,6,0.0
MZ_Hydro,71,move_rule,0,6,0.0
MZ_Hydro,71,explicit_no_change,6,6,1.0
MZ_Hydro,71,deterministic_rejection,0,6,0.0
MZ_Hydro,71,schema_fallback,0,6,0.0
MZ_Hydro,72,set_param,0,6,0.0
MZ_Hydro,72,add_rule,0,6,0.0
MZ_Hydro,72,replace_rule,0,6,0.0
MZ_Hydro,72,remove_rule,0,6,0.0
MZ_Hydro,72,move_rule,0,6,0.0
MZ_Hydro,72,explicit_no_change,6,6,1.0
MZ_Hydro,72,deterministic_rejection,0,6,0.0
MZ_Hydro,72,schema_fallback,0,6,0.0
MZ_Hydro,73,set_param,0,6,0.0
MZ_Hydro,73,add_rule,0,6,0.0
MZ_Hydro,73,replace_rule,0,6,0.0
MZ_Hydro,73,remove_rule,0,6,0.0
MZ_Hydro,73,move_rule,0,6,0.0
MZ_Hydro,73,explicit_no_change,6,6,1.0
MZ_Hydro,73,deterministic_rejection,0,6,0.0
MZ_Hydro,73,schema_fallback,0,6,0.0
MZ_Hydro,74,set_param,0,6,0.0
MZ_Hydro,74,add_rule,0,6,0.0
MZ_Hydro,74,replace_rule,0,6,0.0
MZ_Hydro,74,remove_rule,0,6,0.0
MZ_Hydro,74,move_rule,0,6,0.0
MZ_Hydro,74,explicit_no_change,6,6,1.0
MZ_Hydro,74,deterministic_rejection,0,6,0.0
MZ_Hydro,74,schema_fallback,0,6,0.0
MZ_Hydro,75,set_param,0,6,0.0
MZ_Hydro,75,add_rule,0,6,0.0
MZ_Hydro,75,replace_rule,0,6,0.0
MZ_Hydro,75,remove_rule,0,6,0.0
MZ_Hydro,75,move_rule,0,6,0.0
MZ_Hydro,75,explicit_no_change,6,6,1.0
MZ_Hydro,75,deterministic_rejection,0,6,0.0
MZ_Hydro,75,schema_fallback,0,6,0.0
MZ_Hydro,76,set_param,0,6,0.0
MZ_Hydro,76,add_rule,0,6,0.0
MZ_Hydro,76,replace_rule,0,6,0.0
MZ_Hydro,76,remove_rule,0,6,0.0
MZ_Hydro,76,move_rule,0,6,0.0
MZ_Hydro,76,explicit_no_change,6,6,1.0
MZ_Hydro,76,deterministic_rejection,0,6,0.0
MZ_Hydro,76,schema_fallback,0,6,0.0
MZ_Hydro,77,set_param,0,6,0.0
MZ_Hydro,77,add_rule,0,6,0.0
MZ_Hydro,77,replace_rule,0,6,0.0
MZ_Hydro,77,remove_rule,0,6,0.0
MZ_Hydro,77,move_rule,0,6,0.0
MZ_Hydro,77,explicit_no_change,6,6,1.0
MZ_Hydro,77,deterministic_rejection,0,6,0.0
MZ_Hydro,77,schema_fallback,0,6,0.0
MZ_Hydro,78,set_param,0,6,0.0
MZ_Hydro,78,add_rule,0,6,0.0
MZ_Hydro,78,replace_rule,0,6,0.0
MZ_Hydro,78,remove_rule,0,6,0.0
MZ_Hydro,78,move_rule,0,6,0.0
MZ_Hydro,78,explicit_no_change,6,6,1.0
MZ_Hydro,78,deterministic_rejection,0,6,0.0
MZ_Hydro,78,schema_fallback,0,6,0.0
MZ_Hydro,79,set_param,0,6,0.0
MZ_Hydro,79,add_rule,0,6,0.0
MZ_Hydro,79,replace_rule,0,6,0.0
MZ_Hydro,79,remove_rule,0,6,0.0
MZ_Hydro,79,move_rule,0,6,0.0
MZ_Hydro,79,explicit_no_change,6,6,1.0
MZ_Hydro,79,deterministic_rejection,0,6,0.0
MZ_Hydro,79,schema_fallback,0,6,0.0
MZ_Hydro,80,set_param,3,6,0.5
MZ_Hydro,80,add_rule,0,6,0.0
MZ_Hydro,80,replace_rule,2,6,0.3333333333333333
MZ_Hydro,80,remove_rule,0,6,0.0
MZ_Hydro,80,move_rule,0,6,0.0
MZ_Hydro,80,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,80,deterministic_rejection,0,6,0.0
MZ_Hydro,80,schema_fallback,0,6,0.0
MZ_Hydro,81,set_param,3,6,0.5
MZ_Hydro,81,add_rule,0,6,0.0
MZ_Hydro,81,replace_rule,2,6,0.3333333333333333
MZ_Hydro,81,remove_rule,0,6,0.0
MZ_Hydro,81,move_rule,0,6,0.0
MZ_Hydro,81,explicit_no_change,0,6,0.0
MZ_Hydro,81,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,81,schema_fallback,0,6,0.0
MZ_Hydro,82,set_param,3,6,0.5
MZ_Hydro,82,add_rule,0,6,0.0
MZ_Hydro,82,replace_rule,1,6,0.16666666666666666
MZ_Hydro,82,remove_rule,0,6,0.0
MZ_Hydro,82,move_rule,0,6,0.0
MZ_Hydro,82,explicit_no_change,0,6,0.0
MZ_Hydro,82,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,82,schema_fallback,0,6,0.0
MZ_Hydro,83,set_param,1,6,0.16666666666666666
MZ_Hydro,83,add_rule,1,6,0.16666666666666666
MZ_Hydro,83,replace_rule,3,6,0.5
MZ_Hydro,83,remove_rule,0,6,0.0
MZ_Hydro,83,move_rule,0,6,0.0
MZ_Hydro,83,explicit_no_change,0,6,0.0
MZ_Hydro,83,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,83,schema_fallback,0,6,0.0
MZ_Hydro,84,set_param,1,6,0.16666666666666666
MZ_Hydro,84,add_rule,2,6,0.3333333333333333
MZ_Hydro,84,replace_rule,2,6,0.3333333333333333
MZ_Hydro,84,remove_rule,1,6,0.16666666666666666
MZ_Hydro,84,move_rule,0,6,0.0
MZ_Hydro,84,explicit_no_change,0,6,0.0
MZ_Hydro,84,deterministic_rejection,0,6,0.0
MZ_Hydro,84,schema_fallback,0,6,0.0
MZ_Hydro,85,set_param,0,6,0.0
MZ_Hydro,85,add_rule,0,6,0.0
MZ_Hydro,85,replace_rule,3,6,0.5
MZ_Hydro,85,remove_rule,1,6,0.16666666666666666
MZ_Hydro,85,move_rule,0,6,0.0
MZ_Hydro,85,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,85,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,85,schema_fallback,0,6,0.0
MZ_Hydro,86,set_param,0,6,0.0
MZ_Hydro,86,add_rule,0,6,0.0
MZ_Hydro,86,replace_rule,4,6,0.6666666666666666
MZ_Hydro,86,remove_rule,0,6,0.0
MZ_Hydro,86,move_rule,0,6,0.0
MZ_Hydro,86,explicit_no_change,0,6,0.0
MZ_Hydro,86,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,86,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,87,set_param,1,6,0.16666666666666666
MZ_Hydro,87,add_rule,1,6,0.16666666666666666
MZ_Hydro,87,replace_rule,3,6,0.5
MZ_Hydro,87,remove_rule,0,6,0.0
MZ_Hydro,87,move_rule,0,6,0.0
MZ_Hydro,87,explicit_no_change,0,6,0.0
MZ_Hydro,87,deterministic_rejection,0,6,0.0
MZ_Hydro,87,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,88,set_param,1,6,0.16666666666666666
MZ_Hydro,88,add_rule,0,6,0.0
MZ_Hydro,88,replace_rule,3,6,0.5
MZ_Hydro,88,remove_rule,0,6,0.0
MZ_Hydro,88,move_rule,0,6,0.0
MZ_Hydro,88,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,88,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,88,schema_fallback,0,6,0.0
MZ_Hydro,89,set_param,0,6,0.0
MZ_Hydro,89,add_rule,0,6,0.0
MZ_Hydro,89,replace_rule,2,6,0.3333333333333333
MZ_Hydro,89,remove_rule,0,6,0.0
MZ_Hydro,89,move_rule,0,6,0.0
MZ_Hydro,89,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,89,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,89,schema_fallback,2,6,0.3333333333333333
MZ_Hydro,90,set_param,0,6,0.0
MZ_Hydro,90,add_rule,0,6,0.0
MZ_Hydro,90,replace_rule,3,6,0.5
MZ_Hydro,90,remove_rule,1,6,0.16666666666666666
MZ_Hydro,90,move_rule,0,6,0.0
MZ_Hydro,90,explicit_no_change,0,6,0.0
MZ_Hydro,90,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,90,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,91,set_param,0,6,0.0
MZ_Hydro,91,add_rule,0,6,0.0
MZ_Hydro,91,replace_rule,2,6,0.3333333333333333
MZ_Hydro,91,remove_rule,0,6,0.0
MZ_Hydro,91,move_rule,0,6,0.0
MZ_Hydro,91,explicit_no_change,2,6,0.3333333333333333
MZ_Hydro,91,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,91,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,92,set_param,1,6,0.16666666666666666
MZ_Hydro,92,add_rule,0,6,0.0
MZ_Hydro,92,replace_rule,3,6,0.5
MZ_Hydro,92,remove_rule,0,6,0.0
MZ_Hydro,92,move_rule,0,6,0.0
MZ_Hydro,92,explicit_no_change,2,6,0.3333333333333333
MZ_Hydro,92,deterministic_rejection,0,6,0.0
MZ_Hydro,92,schema_fallback,0,6,0.0
MZ_Hydro,93,set_param,0,6,0.0
MZ_Hydro,93,add_rule,0,6,0.0
MZ_Hydro,93,replace_rule,2,6,0.3333333333333333
MZ_Hydro,93,remove_rule,0,6,0.0
MZ_Hydro,93,move_rule,0,6,0.0
MZ_Hydro,93,explicit_no_change,2,6,0.3333333333333333
MZ_Hydro,93,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,93,schema_fallback,0,6,0.0
MZ_Hydro,94,set_param,1,6,0.16666666666666666
MZ_Hydro,94,add_rule,0,6,0.0
MZ_Hydro,94,replace_rule,0,6,0.0
MZ_Hydro,94,remove_rule,0,6,0.0
MZ_Hydro,94,move_rule,0,6,0.0
MZ_Hydro,94,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,94,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,94,schema_fallback,0,6,0.0
MZ_Hydro,95,set_param,1,6,0.16666666666666666
MZ_Hydro,95,add_rule,0,6,0.0
MZ_Hydro,95,replace_rule,0,6,0.0
MZ_Hydro,95,remove_rule,0,6,0.0
MZ_Hydro,95,move_rule,0,6,0.0
MZ_Hydro,95,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,95,deterministic_rejection,0,6,0.0
MZ_Hydro,95,schema_fallback,0,6,0.0
MZ_Hydro,96,set_param,0,6,0.0
MZ_Hydro,96,add_rule,0,6,0.0
MZ_Hydro,96,replace_rule,0,6,0.0
MZ_Hydro,96,remove_rule,0,6,0.0
MZ_Hydro,96,move_rule,0,6,0.0
MZ_Hydro,96,explicit_no_change,6,6,1.0
MZ_Hydro,96,deterministic_rejection,0,6,0.0
MZ_Hydro,96,schema_fallback,0,6,0.0
MZ_Hydro,97,set_param,0,6,0.0
MZ_Hydro,97,add_rule,0,6,0.0
MZ_Hydro,97,replace_rule,1,6,0.16666666666666666
MZ_Hydro,97,remove_rule,0,6,0.0
MZ_Hydro,97,move_rule,0,6,0.0
MZ_Hydro,97,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,97,deterministic_rejection,0,6,0.0
MZ_Hydro,97,schema_fallback,0,6,0.0
MZ_Hydro,98,set_param,0,6,0.0
MZ_Hydro,98,add_rule,0,6,0.0
MZ_Hydro,98,replace_rule,0,6,0.0
MZ_Hydro,98,remove_rule,0,6,0.0
MZ_Hydro,98,move_rule,0,6,0.0
MZ_Hydro,98,explicit_no_change,6,6,1.0
MZ_Hydro,98,deterministic_rejection,0,6,0.0
MZ_Hydro,98,schema_fallback,0,6,0.0
MZ_Hydro,99,set_param,0,6,0.0
MZ_Hydro,99,add_rule,0,6,0.0
MZ_Hydro,99,replace_rule,0,6,0.0
MZ_Hydro,99,remove_rule,0,6,0.0
MZ_Hydro,99,move_rule,0,6,0.0
MZ_Hydro,99,explicit_no_change,6,6,1.0
MZ_Hydro,99,deterministic_rejection,0,6,0.0
MZ_Hydro,99,schema_fallback,0,6,0.0
MZ_Hydro,100,set_param,0,6,0.0
MZ_Hydro,100,add_rule,0,6,0.0
MZ_Hydro,100,replace_rule,0,6,0.0
MZ_Hydro,100,remove_rule,0,6,0.0
MZ_Hydro,100,move_rule,0,6,0.0
MZ_Hydro,100,explicit_no_change,6,6,1.0
MZ_Hydro,100,deterministic_rejection,0,6,0.0
MZ_Hydro,100,schema_fallback,0,6,0.0
MZ_Hydro,101,set_param,0,6,0.0
MZ_Hydro,101,add_rule,0,6,0.0
MZ_Hydro,101,replace_rule,0,6,0.0
MZ_Hydro,101,remove_rule,0,6,0.0
MZ_Hydro,101,move_rule,0,6,0.0
MZ_Hydro,101,explicit_no_change,6,6,1.0
MZ_Hydro,101,deterministic_rejection,0,6,0.0
MZ_Hydro,101,schema_fallback,0,6,0.0
MZ_Hydro,102,set_param,0,6,0.0
MZ_Hydro,102,add_rule,0,6,0.0
MZ_Hydro,102,replace_rule,0,6,0.0
MZ_Hydro,102,remove_rule,0,6,0.0
MZ_Hydro,102,move_rule,0,6,0.0
MZ_Hydro,102,explicit_no_change,6,6,1.0
MZ_Hydro,102,deterministic_rejection,0,6,0.0
MZ_Hydro,102,schema_fallback,0,6,0.0
MZ_Hydro,103,set_param,0,6,0.0
MZ_Hydro,103,add_rule,0,6,0.0
MZ_Hydro,103,replace_rule,1,6,0.16666666666666666
MZ_Hydro,103,remove_rule,0,6,0.0
MZ_Hydro,103,move_rule,0,6,0.0
MZ_Hydro,103,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,103,deterministic_rejection,0,6,0.0
MZ_Hydro,103,schema_fallback,0,6,0.0
MZ_Hydro,104,set_param,3,6,0.5
MZ_Hydro,104,add_rule,0,6,0.0
MZ_Hydro,104,replace_rule,1,6,0.16666666666666666
MZ_Hydro,104,remove_rule,0,6,0.0
MZ_Hydro,104,move_rule,0,6,0.0
MZ_Hydro,104,explicit_no_change,0,6,0.0
MZ_Hydro,104,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,104,schema_fallback,0,6,0.0
MZ_Hydro,105,set_param,3,6,0.5
MZ_Hydro,105,add_rule,0,6,0.0
MZ_Hydro,105,replace_rule,3,6,0.5
MZ_Hydro,105,remove_rule,0,6,0.0
MZ_Hydro,105,move_rule,0,6,0.0
MZ_Hydro,105,explicit_no_change,0,6,0.0
MZ_Hydro,105,deterministic_rejection,0,6,0.0
MZ_Hydro,105,schema_fallback,0,6,0.0
MZ_Hydro,106,set_param,1,6,0.16666666666666666
MZ_Hydro,106,add_rule,1,6,0.16666666666666666
MZ_Hydro,106,replace_rule,2,6,0.3333333333333333
MZ_Hydro,106,remove_rule,0,6,0.0
MZ_Hydro,106,move_rule,0,6,0.0
MZ_Hydro,106,explicit_no_change,0,6,0.0
MZ_Hydro,106,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,106,schema_fallback,0,6,0.0
MZ_Hydro,107,set_param,0,6,0.0
MZ_Hydro,107,add_rule,0,6,0.0
MZ_Hydro,107,replace_rule,4,6,0.6666666666666666
MZ_Hydro,107,remove_rule,0,6,0.0
MZ_Hydro,107,move_rule,0,6,0.0
MZ_Hydro,107,explicit_no_change,0,6,0.0
MZ_Hydro,107,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,107,schema_fallback,0,6,0.0
MZ_Hydro,108,set_param,1,6,0.16666666666666666
MZ_Hydro,108,add_rule,1,6,0.16666666666666666
MZ_Hydro,108,replace_rule,2,6,0.3333333333333333
MZ_Hydro,108,remove_rule,0,6,0.0
MZ_Hydro,108,move_rule,0,6,0.0
MZ_Hydro,108,explicit_no_change,0,6,0.0
MZ_Hydro,108,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,108,schema_fallback,0,6,0.0
MZ_Hydro,109,set_param,0,6,0.0
MZ_Hydro,109,add_rule,0,6,0.0
MZ_Hydro,109,replace_rule,2,6,0.3333333333333333
MZ_Hydro,109,remove_rule,1,6,0.16666666666666666
MZ_Hydro,109,move_rule,0,6,0.0
MZ_Hydro,109,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,109,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,109,schema_fallback,0,6,0.0
MZ_Hydro,110,set_param,1,6,0.16666666666666666
MZ_Hydro,110,add_rule,1,6,0.16666666666666666
MZ_Hydro,110,replace_rule,0,6,0.0
MZ_Hydro,110,remove_rule,1,6,0.16666666666666666
MZ_Hydro,110,move_rule,0,6,0.0
MZ_Hydro,110,explicit_no_change,0,6,0.0
MZ_Hydro,110,deterministic_rejection,3,6,0.5
MZ_Hydro,110,schema_fallback,0,6,0.0
MZ_Hydro,111,set_param,0,6,0.0
MZ_Hydro,111,add_rule,0,6,0.0
MZ_Hydro,111,replace_rule,0,6,0.0
MZ_Hydro,111,remove_rule,1,6,0.16666666666666666
MZ_Hydro,111,move_rule,0,6,0.0
MZ_Hydro,111,explicit_no_change,0,6,0.0
MZ_Hydro,111,deterministic_rejection,5,6,0.8333333333333334
MZ_Hydro,111,schema_fallback,0,6,0.0
MZ_Hydro,112,set_param,0,6,0.0
MZ_Hydro,112,add_rule,0,6,0.0
MZ_Hydro,112,replace_rule,1,6,0.16666666666666666
MZ_Hydro,112,remove_rule,2,6,0.3333333333333333
MZ_Hydro,112,move_rule,0,6,0.0
MZ_Hydro,112,explicit_no_change,1,6,0.16666666666666666
