case,repeat,hour,proposed_hour_reward,erbc_hour_reward,hour_reward_advantage,cumulative_reward_advantage
MZ_Air,R01,38,-3.229960534871816,-3.6390789082406965,0.4091183733688806,4.269253410720022
MZ_Air,R01,39,-8.174738586765246,-9.10009277343314,0.925354186667894,5.194607597387916
MZ_Air,R01,40,-8.333697349442705,-9.613655984765336,1.2799586353226307,6.474566232710547
MZ_Air,R01,41,-8.397473192447743,-9.685686307624815,1.2882131151770722,7.762779347887619
MZ_Air,R01,42,-6.811719816958979,-7.768144828191101,0.9564250112321222,8.719204359119741
MZ_Air,R01,43,-4.036963972532757,-4.480666165595297,0.4437021930625402,9.162906552182282
MZ_Air,R01,44,-0.09822895202141974,-0.11331749897921432,0.015088546957794588,9.177995099140077
MZ_Air,R01,45,-0.008090107412694622,-0.00034957563658812843,-0.007740531776106494,9.17025456736397
MZ_Air,R01,46,-0.004238989924229705,-0.0003676774653135388,-0.0038713124589161664,9.166383254905055
MZ_Air,R01,47,-0.0003123940621885433,-0.0003107020986462954,-1.6919635422478962e-06,9.166381562941513
MZ_Air,R01,48,-0.0003131990802757344,-0.00031148666133271627,-1.7124189430181482e-06,9.16637985052257
MZ_Air,R01,49,-0.0003166796916012401,-0.00031493454325800754,-1.7451483432325454e-06,9.166378105374227
MZ_Air,R01,50,-0.0003214255270999954,-0.00031964163588768014,-1.7838912123152562e-06,9.166376321483014
MZ_Air,R01,51,-0.00032643306400902345,-0.0003246089321283118,-1.8241318807116344e-06,9.166374497351134
MZ_Air,R01,52,-0.00033142114017258137,-0.0003295565915821839,-1.8645485903974685e-06,9.166372632802544
MZ_Air,R01,53,-0.00033074251799603395,-0.0003288645217775232,-1.8779962185107432e-06,9.166370754806325
MZ_Air,R01,54,-1.8382558680661125,-1.7189994152622254,-0.11925645280388708,9.047114302002438
MZ_Air,R01,55,-1.631299782970529,-0.8899889184873323,-0.7413108644831966,8.305803437519241
MZ_Air,R01,56,-2.5073931480434632,-2.8102638240238487,0.3028706759803854,8.608674113499626
MZ_Air,R01,57,-4.0763041353663665,-3.4501881450955625,-0.626115990270804,7.982558123228822
MZ_Air,R01,58,-4.247815764698455,-3.4448880183403237,-0.8029277463581312,7.179630376870691
MZ_Air,R01,59,-3.563627935874293,-3.494296103374243,-0.06933183250005026,7.11029854437064
